"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural","pH","Turbiedad","Color","Coliformes_Totales","Coliformes_Fecales"
"76","Valle del Cauca","76318","Guacarí","2017","15.6","Riesgo medio","0.2","Sin riesgo","14.0","Riesgo bajo","8.07","2.46","7.8","525.7","206.7"
"76","Valle del Cauca","76318","Guacarí","2018","12.3","Riesgo bajo","0.4","Sin riesgo","17.7","Riesgo medio","6.98","2.95","34.9","531.7","123.7"
"76","Valle del Cauca","76318","Guacarí","2019","9.4","Riesgo bajo","0.1","Sin riesgo","13.8","Riesgo bajo","6.75","6.4","41.6","263.6","106.7"
"76","Valle del Cauca","76318","Guacarí","2020","2.8","Sin riesgo","0.3","Sin riesgo","19.2","Riesgo medio","7.99","1.08","4.4","545.7","100.4"
"76","Valle del Cauca","76318","Guacarí","2021","4.1","Sin riesgo","0.1","Sin riesgo","50.9","Riesgo alto","8.33","3.73","32.4","516.3","418.3"
"76","Valle del Cauca","76318","Guacarí","2022","35.2","Riesgo alto","ND","ND","35.2","Riesgo alto","8.04","4.97","31.9","290.6","302.6"
"76","Valle del Cauca","76318","Guacarí","2023","43.3","Riesgo alto","ND","ND","43.3","Riesgo alto","6.81","7.02","45.4","610.2","236.3"
"76","Valle del Cauca","76364","Jamundí","2007","12.3","Riesgo bajo","0.0","Sin riesgo","56.5","Riesgo alto","7.3","2.67","8.4","272","89.6"
"76","Valle del Cauca","76364","Jamundí","2008","10.9","Riesgo bajo","5.0","Sin riesgo","34.5","Riesgo medio","6.69","2.3","9.5","314.2","84.4"
"76","Valle del Cauca","76364","Jamundí","2009","30.5","Riesgo medio","13.8","Riesgo bajo","45.2","Riesgo alto","6.18","9.07","1.6","163.6","337.7"
"76","Valle del Cauca","76364","Jamundí","2010","15.0","Riesgo medio","1.0","Sin riesgo","37.0","Riesgo alto","6.08","0.5","42.9","389.1","461.3"
"76","Valle del Cauca","76364","Jamundí","2011","13.9","Riesgo bajo","1.3","Sin riesgo","25.6","Riesgo medio","8.08","5.55","43.3","737.3","426.2"
"76","Valle del Cauca","76364","Jamundí","2012","11.3","Riesgo bajo","6.2","Riesgo bajo","21.5","Riesgo medio","8.13","0.21","36.6","800.3","230.1"
"76","Valle del Cauca","76364","Jamundí","2013","5.4","Riesgo bajo","5.7","Riesgo bajo","5.4","Riesgo bajo","8.48","3.88","16.8","42.1","354.3"
"76","Valle del Cauca","76364","Jamundí","2014","4.6","Sin riesgo","2.0","Sin riesgo","10.5","Riesgo bajo","6.03","6.29","9","325","407"
"76","Valle del Cauca","76364","Jamundí","2015","7.7","Riesgo bajo","4.3","Sin riesgo","18.9","Riesgo medio","6.41","9.75","38.1","821.3","13.2"
"76","Valle del Cauca","76364","Jamundí","2016","10.8","Riesgo bajo","2.0","Sin riesgo","15.3","Riesgo medio","6.01","7.59","14","256.1","477.3"
"76","Valle del Cauca","76364","Jamundí","2018","6.1","Riesgo bajo","0.7","Sin riesgo","24.8","Riesgo medio","7.59","8.48","11.6","886.5","223.8"
"76","Valle del Cauca","76364","Jamundí","2019","10.2","Riesgo bajo","1.5","Sin riesgo","27.7","Riesgo medio","8.18","6.49","32.5","781","149.6"
"76","Valle del Cauca","76364","Jamundí","2020","6.5","Riesgo bajo","1.5","Sin riesgo","17.1","Riesgo medio","7.96","6.02","37.3","814.8","39.9"
"76","Valle del Cauca","76364","Jamundí","2021","6.4","Riesgo bajo","0.8","Sin riesgo","19.7","Riesgo medio","8.31","7.5","12.4","969.4","185.8"
"76","Valle del Cauca","76364","Jamundí","2022","7.3","Riesgo bajo","1.9","Sin riesgo","21.8","Riesgo medio","6.06","3.52","33.2","408","257.5"
"76","Valle del Cauca","76364","Jamundí","2023","5.5","Riesgo bajo","2.0","Sin riesgo","15.9","Riesgo medio","6.87","8.49","19.2","615.6","97.4"
"76","Valle del Cauca","76377","La Cumbre","2007","33.3","Riesgo medio","65.5","Riesgo alto","75.3","Riesgo alto","7.39","9.22","39.7","270.5","402.3"
"76","Valle del Cauca","76377","La Cumbre","2008","16.8","Riesgo medio","27.3","Riesgo medio","80.7","Inviable sanitariamente","7.4","5.93","4.5","321.5","155"
"76","Valle del Cauca","76377","La Cumbre","2009","23.3","Riesgo medio","5.0","Sin riesgo","34.2","Riesgo medio","7.76","5.34","1","721.3","361.7"
"76","Valle del Cauca","76377","La Cumbre","2010","28.0","Riesgo medio","1.9","Sin riesgo","42.9","Riesgo alto","6.02","3.43","34.5","962.9","272"
"76","Valle del Cauca","76377","La Cumbre","2011","8.2","Riesgo bajo","0.0","Sin riesgo","8.9","Riesgo bajo","7.81","9.21","26.4","733.9","175.6"
"76","Valle del Cauca","76377","La Cumbre","2012","8.4","Riesgo bajo","0.0","Sin riesgo","14.5","Riesgo medio","7.83","0.09","38.2","594.3","261.6"
"76","Valle del Cauca","76377","La Cumbre","2013","7.9","Riesgo bajo","0.3","Sin riesgo","5.3","Riesgo bajo","7.98","1.23","24.3","290.2","370.3"
"76","Valle del Cauca","76377","La Cumbre","2014","16.0","Riesgo medio","1.4","Sin riesgo","19.8","Riesgo medio","7.65","9.19","16.1","722.3","303.2"
"76","Valle del Cauca","76377","La Cumbre","2015","14.4","Riesgo medio","0.4","Sin riesgo","13.9","Riesgo bajo","6.56","6.97","33.1","844.1","224.9"
"76","Valle del Cauca","76377","La Cumbre","2016","12.1","Riesgo bajo","0.0","Sin riesgo","12.0","Riesgo bajo","6.4","0.87","31.1","649.8","195.1"
"76","Valle del Cauca","76377","La Cumbre","2017","11.2","Riesgo bajo","ND","ND","0.0","Sin riesgo","7.52","1.25","30.4","163.8","276.6"
"76","Valle del Cauca","76377","La Cumbre","2018","12.0","Riesgo bajo","0.0","Sin riesgo","13.6","Riesgo bajo","6.05","0.89","44","756.4","29.7"
"76","Valle del Cauca","76377","La Cumbre","2019","9.4","Riesgo bajo","1.7","Sin riesgo","10.7","Riesgo bajo","6.79","8.7","12.5","974.4","413.9"
"76","Valle del Cauca","76377","La Cumbre","2020","0.4","Sin riesgo","0.0","Sin riesgo","3.4","Sin riesgo","8.48","1.13","3.5","43.4","34"
"76","Valle del Cauca","76377","La Cumbre","2021","6.3","Riesgo bajo","0.0","Sin riesgo","41.2","Riesgo alto","7.82","7.33","19.2","914.7","9.8"
"76","Valle del Cauca","76400","La Unión","2007","87.5","Inviable sanitariamente","64.5","Riesgo alto","92.3","Inviable sanitariamente","8.37","0.73","44","555.3","325.1"
"76","Valle del Cauca","76400","La Unión","2008","13.9","Riesgo bajo","2.0","Sin riesgo","79.9","Riesgo alto","8.33","2.25","38.1","608.9","149.2"
"76","Valle del Cauca","76400","La Unión","2009","12.8","Riesgo bajo","2.1","Sin riesgo","47.1","Riesgo alto","6.59","6.95","33.2","890.3","323.2"
"76","Valle del Cauca","76400","La Unión","2010","10.8","Riesgo bajo","4.7","Sin riesgo","25.0","Riesgo medio","7.27","0.89","22.2","298.2","405.1"
"76","Valle del Cauca","76400","La Unión","2011","11.7","Riesgo bajo","0.6","Sin riesgo","34.5","Riesgo medio","7.62","6.69","16.5","643.3","256.6"
"76","Valle del Cauca","76400","La Unión","2012","12.2","Riesgo bajo","3.7","Sin riesgo","23.1","Riesgo medio","7.92","7.08","45","810.4","70"
"76","Valle del Cauca","76400","La Unión","2013","18.6","Riesgo medio","0.0","Sin riesgo","49.2","Riesgo alto","8.34","4.43","18.9","445.6","323"
"76","Valle del Cauca","76400","La Unión","2014","10.9","Riesgo bajo","0.0","Sin riesgo","36.0","Riesgo alto","8.26","1.12","16.6","701.3","67.8"
"76","Valle del Cauca","76400","La Unión","2015","11.8","Riesgo bajo","0.1","Sin riesgo","38.8","Riesgo alto","6.08","0.49","12.3","332.1","206.6"
"76","Valle del Cauca","76400","La Unión","2016","18.2","Riesgo medio","0.2","Sin riesgo","22.8","Riesgo medio","8.21","3.71","43.1","503.4","154.5"
"76","Valle del Cauca","76400","La Unión","2017","20.2","Riesgo medio","ND","ND","31.8","Riesgo medio","8.23","6.04","2.8","200.4","438.2"
"76","Valle del Cauca","76400","La Unión","2018","14.0","Riesgo bajo","0.1","Sin riesgo","36.4","Riesgo alto","6.63","5.28","34.9","984.7","330.3"
"76","Valle del Cauca","76400","La Unión","2019","12.0","Riesgo bajo","0.0","Sin riesgo","24.5","Riesgo medio","7.03","0.76","21.6","740.9","300.5"
"76","Valle del Cauca","76400","La Unión","2020","0.8","Sin riesgo","0.4","Sin riesgo","2.0","Sin riesgo","7.9","9.7","47.4","247.4","116.1"
"76","Valle del Cauca","76400","La Unión","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","8.18","4.25","15.9","658.7","212.9"
"76","Valle del Cauca","76403","La Victoria","2007","75.4","Riesgo alto","75.7","Riesgo alto","75.0","Riesgo alto","7.95","2.97","36.7","207.9","355.4"
"76","Valle del Cauca","76403","La Victoria","2008","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.3","2.37","18","592.6","214.5"
"76","Valle del Cauca","76403","La Victoria","2009","7.0","Riesgo bajo","0.9","Sin riesgo","37.5","Riesgo alto","8.36","3.18","33.4","850.6","118.6"
"76","Valle del Cauca","76403","La Victoria","2010","10.1","Riesgo bajo","8.9","Riesgo bajo","19.0","Riesgo medio","8.02","3.44","26","461.1","460.3"
"76","Valle del Cauca","76403","La Victoria","2011","5.9","Riesgo bajo","19.3","Riesgo medio","22.8","Riesgo medio","7.14","6.63","23.2","237","310.4"
"76","Valle del Cauca","76403","La Victoria","2012","11.5","Riesgo bajo","10.1","Riesgo bajo","46.0","Riesgo alto","7.54","2.29","9.4","207.3","499"
"76","Valle del Cauca","76403","La Victoria","2013","10.1","Riesgo bajo","10.8","Riesgo bajo","64.7","Riesgo alto","7.87","9.51","45.9","848.2","436.4"
"76","Valle del Cauca","76403","La Victoria","2014","6.2","Riesgo bajo","6.0","Riesgo bajo","31.2","Riesgo medio","6.2","5.76","35.1","566.8","85.7"
"76","Valle del Cauca","76403","La Victoria","2015","15.3","Riesgo medio","13.0","Riesgo bajo","74.8","Riesgo alto","7.69","7.53","46.5","644.8","153.4"
"76","Valle del Cauca","76403","La Victoria","2016","16.6","Riesgo medio","0.0","Sin riesgo","0.0","Sin riesgo","6.94","3.46","26.1","393.8","57.2"
"76","Valle del Cauca","76403","La Victoria","2017","20.3","Riesgo medio","ND","ND","ND","ND","8.4","2.31","16.4","966.2","150.5"
"76","Valle del Cauca","76403","La Victoria","2018","26.4","Riesgo medio","5.5","Riesgo bajo","46.4","Riesgo alto","7.64","3.03","48.8","605.4","57.7"
"76","Valle del Cauca","76403","La Victoria","2019","18.8","Riesgo medio","0.0","Sin riesgo","34.5","Riesgo medio","6.79","4.53","4","611.1","247.4"
"76","Valle del Cauca","76403","La Victoria","2020","7.1","Riesgo bajo","0.0","Sin riesgo","35.3","Riesgo alto","7.74","4.19","40","65.5","151.3"
"76","Valle del Cauca","76403","La Victoria","2021","6.9","Riesgo bajo","1.1","Sin riesgo","28.0","Riesgo medio","6.26","2.65","13.7","723.8","277.9"
"76","Valle del Cauca","76497","Obando","2007","75.1","Riesgo alto","74.4","Riesgo alto","75.4","Riesgo alto","7.25","5.92","49.2","913.9","39.4"
"76","Valle del Cauca","76497","Obando","2008","47.1","Riesgo alto","68.5","Riesgo alto","88.2","Inviable sanitariamente","7.21","9.61","23.9","569.9","17.6"
"76","Valle del Cauca","76497","Obando","2009","42.3","Riesgo alto","0.0","Sin riesgo","84.9","Inviable sanitariamente","6.41","7.78","38.7","934.1","135.5"
"76","Valle del Cauca","76497","Obando","2010","29.3","Riesgo medio","5.2","Riesgo bajo","75.5","Riesgo alto","6.82","3.55","17.8","849.6","14"
"76","Valle del Cauca","76497","Obando","2011","28.3","Riesgo medio","2.4","Sin riesgo","81.4","Inviable sanitariamente","7.55","0.09","41.9","544.5","277.7"
"76","Valle del Cauca","76497","Obando","2012","29.8","Riesgo medio","4.3","Sin riesgo","86.0","Inviable sanitariamente","7.83","1.84","25.1","753.5","479.4"
"76","Valle del Cauca","76497","Obando","2013","13.1","Riesgo bajo","1.7","Sin riesgo","43.9","Riesgo alto","7.41","2.76","11.6","547.2","155.8"
"76","Valle del Cauca","76497","Obando","2014","25.7","Riesgo medio","7.2","Riesgo bajo","59.2","Riesgo alto","6.44","3.69","15.9","362.2","30.2"
"76","Valle del Cauca","76497","Obando","2015","26.7","Riesgo medio","5.3","Riesgo bajo","64.6","Riesgo alto","7.37","1.43","21.3","168.7","341.6"
"76","Valle del Cauca","76497","Obando","2016","41.5","Riesgo alto","6.4","Riesgo bajo","77.2","Riesgo alto","8.04","4.53","33.1","542.1","379"
"76","Valle del Cauca","76497","Obando","2017","30.0","Riesgo medio","ND","ND","70.2","Riesgo alto","6.94","8.26","49.9","427.1","304.4"
"76","Valle del Cauca","76497","Obando","2018","31.6","Riesgo medio","0.2","Sin riesgo","66.3","Riesgo alto","6.35","9.77","7.4","820.3","200"
"76","Valle del Cauca","76497","Obando","2019","36.3","Riesgo alto","0.0","Sin riesgo","60.9","Riesgo alto","7.02","0.05","3.5","734.3","397.8"
"76","Valle del Cauca","76497","Obando","2020","12.5","Riesgo bajo","2.4","Sin riesgo","53.1","Riesgo alto","6.69","3.39","21.1","833.1","2.7"
"76","Valle del Cauca","76497","Obando","2021","6.6","Riesgo bajo","0.0","Sin riesgo","34.5","Riesgo medio","6.3","1.96","35.4","390.7","253.8"
"76","Valle del Cauca","76497","Obando","2022","85.9","Inviable sanitariamente","ND","ND","85.9","Inviable sanitariamente","8.32","4.79","21.9","401.4","168.1"
"76","Valle del Cauca","76497","Obando","2023","86.1","Inviable sanitariamente","ND","ND","86.1","Inviable sanitariamente","6.91","1.61","1.8","953.6","467.8"
"76","Valle del Cauca","76520","Palmira","2007","8.8","Riesgo bajo","1.7","Sin riesgo","49.2","Riesgo alto","6.45","2.32","24.2","265.1","176.8"
"76","Valle del Cauca","76520","Palmira","2008","41.0","Riesgo alto","44.7","Riesgo alto","40.0","Riesgo alto","8.41","7.14","20.3","421.2","219.9"
"76","Valle del Cauca","76520","Palmira","2009","37.0","Riesgo alto","19.4","Riesgo medio","39.4","Riesgo alto","6.68","1.86","49.7","806.6","104.4"
"76","Valle del Cauca","76520","Palmira","2010","28.5","Riesgo medio","9.3","Riesgo bajo","38.6","Riesgo alto","8.07","1.09","29.2","585.7","395.9"
"76","Valle del Cauca","76520","Palmira","2011","15.0","Riesgo medio","5.0","Sin riesgo","23.8","Riesgo medio","6.28","3.95","4.2","519.4","207"
"76","Valle del Cauca","76520","Palmira","2012","17.4","Riesgo medio","2.3","Sin riesgo","29.3","Riesgo medio","8.44","6.17","45","729.2","298.3"
"76","Valle del Cauca","76520","Palmira","2013","19.3","Riesgo medio","1.6","Sin riesgo","30.3","Riesgo medio","8.41","2.7","48.1","76.1","90.2"
"76","Valle del Cauca","76520","Palmira","2014","26.5","Riesgo medio","0.5","Sin riesgo","38.4","Riesgo alto","8.42","6.35","2.2","553.4","411.8"
"76","Valle del Cauca","76520","Palmira","2015","30.7","Riesgo medio","1.3","Sin riesgo","35.3","Riesgo alto","7.97","0.83","39.4","173.9","309"
"76","Valle del Cauca","76520","Palmira","2016","18.7","Riesgo medio","2.3","Sin riesgo","27.1","Riesgo medio","6.41","0.86","38","929.4","104.7"
"76","Valle del Cauca","76520","Palmira","2017","16.4","Riesgo medio","0.6","Sin riesgo","18.6","Riesgo medio","6.05","6.42","8.3","320.2","87.6"
"76","Valle del Cauca","76520","Palmira","2018","14.4","Riesgo medio","0.0","Sin riesgo","21.9","Riesgo medio","8.21","9.68","26.3","685.4","475.1"
"76","Valle del Cauca","76520","Palmira","2019","12.0","Riesgo bajo","0.3","Sin riesgo","17.6","Riesgo medio","7.25","7.02","2.1","237.9","340.6"
"76","Valle del Cauca","76520","Palmira","2020","2.3","Sin riesgo","0.0","Sin riesgo","3.4","Sin riesgo","6.94","9.22","49.6","592.3","338"
"76","Valle del Cauca","76520","Palmira","2021","2.2","Sin riesgo","0.0","Sin riesgo","4.1","Sin riesgo","7.52","0.05","39.6","327","422.5"
"76","Valle del Cauca","76520","Palmira","2022","5.4","Riesgo bajo","0.0","Sin riesgo","8.6","Riesgo bajo","6.5","1.43","49.6","754","72.3"
"76","Valle del Cauca","76520","Palmira","2023","5.3","Riesgo bajo","0.0","Sin riesgo","8.3","Riesgo bajo","7.67","9.21","4.8","198.3","430.2"
"76","Valle del Cauca","76563","Pradera","2007","7.9","Riesgo bajo","0.7","Sin riesgo","39.3","Riesgo alto","7.55","4.08","40.8","890.9","419.6"
"76","Valle del Cauca","76563","Pradera","2008","11.9","Riesgo bajo","3.0","Sin riesgo","47.3","Riesgo alto","8.34","7.12","35.9","20.1","66.4"
"76","Valle del Cauca","76563","Pradera","2009","10.9","Riesgo bajo","0.4","Sin riesgo","50.4","Riesgo alto","6.52","9.54","11.9","33.3","158.1"
"76","Valle del Cauca","76563","Pradera","2010","16.4","Riesgo medio","0.8","Sin riesgo","43.6","Riesgo alto","8.39","4.96","33.2","688.9","478.1"
"76","Valle del Cauca","76563","Pradera","2011","7.6","Riesgo bajo","1.5","Sin riesgo","34.8","Riesgo medio","6.74","9.24","44.4","446.2","128.4"
"76","Valle del Cauca","76563","Pradera","2012","7.2","Riesgo bajo","0.0","Sin riesgo","45.8","Riesgo alto","7.41","9.22","32.6","641.5","169.3"
"76","Valle del Cauca","76563","Pradera","2013","4.9","Sin riesgo","0.2","Sin riesgo","25.3","Riesgo medio","7.25","7.1","36.5","71.1","412.3"
"76","Valle del Cauca","76563","Pradera","2014","8.9","Riesgo bajo","1.5","Sin riesgo","10.3","Riesgo bajo","8.45","7.95","7.5","989.2","218.6"
"76","Valle del Cauca","76563","Pradera","2015","5.6","Riesgo bajo","0.7","Sin riesgo","11.1","Riesgo bajo","7.23","6.97","38.7","558.7","211.6"
"76","Valle del Cauca","76563","Pradera","2016","9.5","Riesgo bajo","0.4","Sin riesgo","8.1","Riesgo bajo","7.6","8.59","15.8","254.7","271.9"
"76","Valle del Cauca","76563","Pradera","2017","21.1","Riesgo medio","ND","ND","ND","ND","7.15","4.14","20.5","544.3","100.5"
"76","Valle del Cauca","76563","Pradera","2018","18.9","Riesgo medio","0.7","Sin riesgo","52.1","Riesgo alto","8.27","8.44","49.6","587.6","70.9"
"76","Valle del Cauca","76563","Pradera","2019","13.4","Riesgo bajo","0.1","Sin riesgo","41.9","Riesgo alto","8.39","5.9","42.4","971.3","245.6"
"76","Valle del Cauca","76563","Pradera","2020","0.1","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo","6","3.83","20","370.7","464.1"
"76","Valle del Cauca","76563","Pradera","2021","0.1","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo","6.68","8.31","18.5","43","51.5"
"76","Valle del Cauca","76606","Restrepo","2007","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.43","3.66","4.4","863.4","19.9"
"76","Valle del Cauca","76606","Restrepo","2009","18.3","Riesgo medio","0.0","Sin riesgo","70.2","Riesgo alto","6.77","0.56","26.3","538.3","12.3"
"76","Valle del Cauca","76606","Restrepo","2010","21.0","Riesgo medio","0.0","Sin riesgo","53.0","Riesgo alto","6.79","3.22","31.3","122","465.9"
"76","Valle del Cauca","76606","Restrepo","2011","26.2","Riesgo medio","9.7","Riesgo bajo","57.8","Riesgo alto","6.14","1.08","37.1","737.7","87.9"
"76","Valle del Cauca","76606","Restrepo","2012","29.3","Riesgo medio","10.4","Riesgo bajo","40.3","Riesgo alto","6.35","1.59","48.4","385.1","472.9"
"76","Valle del Cauca","76606","Restrepo","2013","20.6","Riesgo medio","0.0","Sin riesgo","49.1","Riesgo alto","8.25","3.17","42.6","698.3","145.5"
"76","Valle del Cauca","76606","Restrepo","2014","22.3","Riesgo medio","0.0","Sin riesgo","52.0","Riesgo alto","7.65","6.76","16.6","28.2","24.1"
"76","Valle del Cauca","76606","Restrepo","2015","20.8","Riesgo medio","0.2","Sin riesgo","47.0","Riesgo alto","6.62","1.62","13.5","927","81.8"
"76","Valle del Cauca","76606","Restrepo","2016","39.4","Riesgo alto","0.0","Sin riesgo","61.2","Riesgo alto","7.98","2.32","14.8","136.7","253.8"
"76","Valle del Cauca","76606","Restrepo","2017","38.1","Riesgo alto","0.5","Sin riesgo","43.1","Riesgo alto","8.39","4.17","8","928.1","325.4"
"76","Valle del Cauca","76606","Restrepo","2018","49.3","Riesgo alto","0.0","Sin riesgo","56.1","Riesgo alto","6.82","1.39","23.8","212.6","98.3"
"76","Valle del Cauca","76606","Restrepo","2019","54.3","Riesgo alto","0.0","Sin riesgo","62.1","Riesgo alto","8.33","0.93","18.8","847.2","26.2"
"76","Valle del Cauca","76606","Restrepo","2020","35.7","Riesgo alto","0.0","Sin riesgo","48.4","Riesgo alto","7.98","9.75","17.3","879","250.1"
"76","Valle del Cauca","76606","Restrepo","2021","38.9","Riesgo alto","0.0","Sin riesgo","57.8","Riesgo alto","7.5","6.61","45.2","531.9","287"
"76","Valle del Cauca","76606","Restrepo","2022","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.82","8.9","13.6","800.5","137.2"
"76","Valle del Cauca","76606","Restrepo","2023","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.66","1.43","1.2","978.4","147.7"
"76","Valle del Cauca","76616","Riofrío","2007","0.0","Sin riesgo","ND","ND","ND","ND","6.68","3.54","1.4","657.6","325.6"
"76","Valle del Cauca","76616","Riofrío","2008","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6","6.32","48.8","931.5","292.4"
"76","Valle del Cauca","76616","Riofrío","2009","30.3","Riesgo medio","0.0","Sin riesgo","55.3","Riesgo alto","7.49","8.88","15.2","802.2","337.1"
